name,price,category,product_url,image_url,attributes,tags,embedding_input
Hasır Şapka,999.99,aksesuars,https://www.mavi.com/hasir-sapka/p/1912986-80795,/arranged_images/0107-1912986-80795.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{accessory,adult,autumn,casual,dark,everyday,lightweight,medium,mild,none,one_size,other,outer,regular,solid,spring,streetwear,summer,walking,women}",Hasır Şapka aksesuars casual streetwear mild lightweight regular other everyday walking casual spring summer autumn
Baskılı Kırmızı Bandana,499.99,aksesuars,https://www.mavi.com/baskili-kirmizi-bandana/p/1912969-10076,/arranged_images/0108-1912969-10076.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""hot"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""vacation"", ""outdoor""], ""activity"": [""beach"", ""casual""], ""style"": ""bohemian"", ""fit"": ""regular"", ""season"": [""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""earth"", ""pattern"": ""textured"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,beach,bohemian,casual,earth,high,hot,lightweight,none,one_size,other,outdoor,outer,regular,summer,textured,vacation,women}",Baskılı Kırmızı Bandana aksesuars casual bohemian hot lightweight regular other vacation outdoor beach casual summer
Lacivert Hasır Şapka,1199.99,aksesuars,https://www.mavi.com/lacivert-hasir-sapka/p/1912996-30717,/arranged_images/0109-1912996-30717.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""hot"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""vacation"", ""outdoor""], ""activity"": [""beach"", ""casual""], ""style"": ""bohemian"", ""fit"": ""regular"", ""season"": [""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""earth"", ""pattern"": ""textured"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,beach,bohemian,casual,earth,high,hot,lightweight,none,one_size,other,outdoor,outer,regular,summer,textured,vacation,women}",Lacivert Hasır Şapka aksesuars casual bohemian hot lightweight regular other vacation outdoor beach casual summer
Baskılı Lacivert Bandana,499.99,aksesuars,https://www.mavi.com/baskili-lacivert-bandana/p/1912969-70491,/arranged_images/0110-1912969-70491.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""high""}","{accessory,all,autumn,bright,casual,everyday,high,lightweight,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,women}",Baskılı Lacivert Bandana aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn
İstanbul Arkeoloji Müzeleri X Mavi Bandana,499.99,aksesuars,https://www.mavi.com/istanbul-arkeoloji-muzeleri-x-mavi-bandana/p/1913501-620,/arranged_images/0111-1913501-620.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""medium""}","{accessory,all,autumn,casual,dark,everyday,lightweight,medium,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,winter,women}",İstanbul Arkeoloji Müzeleri X Mavi Bandana aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
Yengeç İşlemeli Denim Şapka,699.99,aksesuars,https://www.mavi.com/yengec-islemeli-denim-sapka/p/1913010-70800,/arranged_images/0112-1913010-70800.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""medium""}","{accessory,all,autumn,bright,casual,everyday,lightweight,medium,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,winter,women}",Yengeç İşlemeli Denim Şapka aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
Pembe Anahtarlık,499.99,aksesuars,https://www.mavi.com/pembe-anahtarlik/p/1913926-17865,/arranged_images/0113-1913926-17865.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""medium""}","{accessory,all,autumn,bright,casual,everyday,lightweight,medium,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,winter,women}",Pembe Anahtarlık aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
Bej Şapka,999.99,aksesuars,https://www.mavi.com/bej-sapka/p/1913855-82044,/arranged_images/0114-1913855-82044.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""medium""}","{accessory,all,autumn,bright,casual,everyday,lightweight,medium,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,winter,women}",Bej Şapka aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
Mavi Şapka,699.99,aksesuars,https://www.mavi.com/mavi-sapka/p/1914006-23080,/arranged_images/0115-1914006-23080.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""medium""}","{accessory,all,autumn,bright,casual,everyday,lightweight,medium,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,winter,women}",Mavi Şapka aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
Ekru Şapka,699.99,aksesuars,https://www.mavi.com/ekru-sapka/p/1914000-70057,/arranged_images/0116-1914000-70057.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""medium""}","{accessory,all,autumn,bright,casual,everyday,lightweight,medium,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,winter,women}",Ekru Şapka aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
Baskılı Bandana,599.99,aksesuars,https://www.mavi.com/baskili-bandana/p/1913903-82050,/arranged_images/0117-1913903-82050.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""high""}","{accessory,all,autumn,bright,casual,everyday,high,lightweight,mild,minimalist,none,one_size,other,outer,regular,solid,spring,summer,women}",Baskılı Bandana aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn
Baskılı Bandana,599.99,aksesuars,https://www.mavi.com/baskili-bandana/p/1913902-34523,/arranged_images/0118-1913902-34523.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""dark"", ""pattern"": ""print"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""high""}","{accessory,all,autumn,casual,dark,everyday,high,lightweight,mild,minimalist,none,one_size,other,outer,print,regular,spring,summer,women}",Baskılı Bandana aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn
Baskılı Bandana,599.99,aksesuars,https://www.mavi.com/baskili-bandana/p/1913901-27058,/arranged_images/0119-1913901-27058.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""dark"", ""pattern"": ""print"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{accessory,adult,autumn,casual,dark,everyday,lightweight,medium,mild,none,one_size,other,outer,print,regular,spring,streetwear,summer,walking,women}",Baskılı Bandana aksesuars casual streetwear mild lightweight regular other everyday walking casual spring summer autumn
Baskılı Bandana,499.99,aksesuars,https://www.mavi.com/baskili-bandana/p/1913769-22189,/arranged_images/0120-1913769-22189.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{accessory,adult,autumn,casual,dark,everyday,lightweight,medium,mild,none,one_size,other,outer,regular,solid,spring,streetwear,summer,walking,women}",Baskılı Bandana aksesuars casual streetwear mild lightweight regular other everyday walking casual spring summer autumn
Kahverengi Hasır Şapka,1199.99,aksesuars,https://www.mavi.com/kahverengi-hasir-sapka/p/1913773-70185,/arranged_images/0121-1913773-70185.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""hot"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""vacation"", ""beach""], ""activity"": [""walking"", ""beach"", ""travel""], ""style"": ""bohemian"", ""fit"": ""regular"", ""season"": [""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""earth"", ""pattern"": ""textured"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,beach,bohemian,casual,earth,everyday,high,hot,lightweight,none,one_size,other,outer,regular,summer,textured,travel,vacation,walking,women}",Kahverengi Hasır Şapka aksesuars casual bohemian hot lightweight regular other everyday vacation beach walking beach travel summer
Puantiye Desenli Bandana,599.99,aksesuars,https://www.mavi.com/puantiye-desenli-bandana/p/1913948-70048,/arranged_images/0122-1913948-70048.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""warm"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""vacation""], ""activity"": [""walking"", ""casual""], ""style"": ""trendy"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""neutral"", ""pattern"": ""print"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""young_adult"", ""breathability"": ""high""}","{accessory,autumn,casual,everyday,high,lightweight,neutral,none,one_size,other,outer,print,regular,spring,summer,trendy,vacation,walking,warm,women,young_adult}",Puantiye Desenli Bandana aksesuars casual trendy warm lightweight regular other everyday vacation walking casual spring summer autumn
Kahverengi Hasır Şapka,999.99,aksesuars,https://www.mavi.com/kahverengi-hasir-sapka/p/1913774-70185,/arranged_images/0123-1913774-70185.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""hot"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""vacation"", ""beach""], ""activity"": [""walking"", ""beach"", ""travel""], ""style"": ""bohemian"", ""fit"": ""regular"", ""season"": [""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""earth"", ""pattern"": ""striped"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,beach,bohemian,casual,earth,everyday,high,hot,lightweight,none,one_size,other,outer,regular,striped,summer,travel,vacation,walking,women}",Kahverengi Hasır Şapka aksesuars casual bohemian hot lightweight regular other everyday vacation beach walking beach travel summer
Malibu Baskılı Ekru Vizör Şapka,699.99,aksesuars,https://www.mavi.com/malibu-baskili-ekru-vizor-sapka/p/1913736-70007,/arranged_images/0124-1913736-70007.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""unisex"", ""temp_range"": ""hot"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""outdoor"", ""vacation"", ""sport""], ""activity"": [""walking"", ""beach"", ""casual""], ""style"": ""trendy"", ""fit"": ""regular"", ""season"": [""summer""], ""material_feel"": ""medium"", ""layering"": ""outer"", ""color_family"": ""neutral"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""young_adult"", ""breathability"": ""high""}","{accessory,beach,casual,graphic,high,hot,medium,neutral,none,one_size,other,outdoor,outer,regular,sport,summer,trendy,unisex,vacation,walking,young_adult}",Malibu Baskılı Ekru Vizör Şapka aksesuars casual trendy hot medium regular other outdoor vacation sport walking beach casual summer
New York Nakışlı Mor Şapka,699.99,aksesuars,https://www.mavi.com/new-york-nakisli-mor-sapka/p/1913735-30780,/arranged_images/0125-1913735-30780.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""unisex"", ""temp_range"": ""warm"", ""wind_resistance"": true, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""outdoor""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""medium"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""graphic"", ""closure"": ""buckle"", ""size_range"": ""one_size"", ""age_group"": ""young_adult"", ""breathability"": ""medium""}","{accessory,autumn,bright,buckle,casual,everyday,graphic,medium,one_size,other,outdoor,outer,regular,spring,streetwear,summer,unisex,walking,warm,wind_resistance,young_adult}",New York Nakışlı Mor Şapka aksesuars casual streetwear warm medium regular other everyday outdoor walking casual spring summer autumn
Saint Tropez Nakışlı Antrasit Şapka,699.99,aksesuars,https://www.mavi.com/saint-tropez-nakisli-antrasit-sapka/p/1913735-22864,/arranged_images/0126-1913735-22864.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""unisex"", ""temp_range"": ""warm"", ""wind_resistance"": true, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""outdoor""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""medium"", ""layering"": ""outer"", ""color_family"": ""dark"", ""pattern"": ""graphic"", ""closure"": ""buckle"", ""size_range"": ""one_size"", ""age_group"": ""young_adult"", ""breathability"": ""medium""}","{accessory,autumn,buckle,casual,dark,everyday,graphic,medium,one_size,other,outdoor,outer,regular,spring,streetwear,summer,unisex,walking,warm,wind_resistance,young_adult}",Saint Tropez Nakışlı Antrasit Şapka aksesuars casual streetwear warm medium regular other everyday outdoor walking casual spring summer autumn
Hasır Şapka,799.99,aksesuars,https://www.mavi.com/hasir-sapka/p/1912328-32324,/arranged_images/0127-1912328-32324.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""hot"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""vacation"", ""beach""], ""activity"": [""walking"", ""beach"", ""casual""], ""style"": ""bohemian"", ""fit"": ""regular"", ""season"": [""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""earth"", ""pattern"": ""textured"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,beach,bohemian,casual,earth,high,hot,lightweight,none,one_size,other,outer,regular,summer,textured,vacation,walking,women}",Hasır Şapka aksesuars casual bohemian hot lightweight regular other vacation beach walking beach casual summer
Hasır Şapka,1199.99,aksesuars,https://www.mavi.com/hasir-sapka/p/1912996-32324,/arranged_images/0128-1912996-32324.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""hot"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""vacation"", ""beach""], ""activity"": [""walking"", ""beach"", ""travel""], ""style"": ""bohemian"", ""fit"": ""regular"", ""season"": [""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""earth"", ""pattern"": ""textured"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,beach,bohemian,casual,earth,everyday,high,hot,lightweight,none,one_size,other,outer,regular,summer,textured,travel,vacation,walking,women}",Hasır Şapka aksesuars casual bohemian hot lightweight regular other everyday vacation beach walking beach travel summer
Keten Karışımlı Mavi Şal,999.99,aksesuars,https://www.mavi.com/keten-karisimli-mavi-sal/p/1913905-70778,/arranged_images/0129-1913905-70778.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""smart_casual"", ""occasion"": [""everyday"", ""work"", ""vacation""], ""activity"": [""walking"", ""office"", ""travel""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""neutral"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,autumn,everyday,high,lightweight,mild,minimalist,neutral,none,office,one_size,other,outer,regular,smart_casual,solid,spring,summer,travel,vacation,walking,women,work}",Keten Karışımlı Mavi Şal aksesuars smart_casual minimalist mild lightweight regular other everyday work vacation walking office travel spring summer autumn
Denim Anahtarlık,499.99,aksesuars,https://www.mavi.com/denim-anahtarlik/p/1913928-10241,/arranged_images/0130-1913928-10241.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""unisex"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""trendy"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""outer"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""buckle"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""low""}","{accessory,all,autumn,buckle,casual,dark,everyday,low,medium,mild,one_size,other,outer,regular,solid,spring,summer,trendy,unisex,winter}",Denim Anahtarlık aksesuars casual trendy mild medium regular other everyday casual spring summer autumn winter
Fiyonk Pembe Toka,399.99,aksesuars,https://www.mavi.com/fiyonk-pembe-toka/p/1913897-23197,/arranged_images/0131-1913897-23197.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""warm"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""party""], ""activity"": [""casual"", ""evening""], ""style"": ""trendy"", ""fit"": ""regular"", ""season"": [""spring"", ""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""pastel"", ""pattern"": ""striped"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""all"", ""breathability"": ""high""}","{accessory,all,casual,evening,everyday,high,lightweight,none,one_size,other,outer,party,pastel,regular,spring,striped,summer,trendy,warm,women}",Fiyonk Pembe Toka aksesuars casual trendy warm lightweight regular other everyday party casual evening spring summer
2'li Klipsli Toka,359.99,aksesuars,https://www.mavi.com/2li-klipsli-toka/p/1913894-34523,/arranged_images/0132-1913894-34523.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""neutral"", ""pattern"": ""textured"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,autumn,casual,everyday,high,lightweight,mild,minimalist,neutral,none,one_size,other,outer,regular,spring,summer,textured,winter,women}",2'li Klipsli Toka aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
3'lü Lastik Toka,459.99,aksesuars,https://www.mavi.com/3lu-lastik-toka/p/1913895-70801,/arranged_images/0133-1913895-70801.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""pastel"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,autumn,casual,everyday,high,lightweight,mild,minimalist,none,one_size,other,outer,pastel,regular,solid,spring,summer,winter,women}",3'lü Lastik Toka aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
3'lü Lastik Toka,499.99,aksesuars,https://www.mavi.com/3lu-lastik-toka/p/1913280-81201,/arranged_images/0134-1913280-81201.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""mild"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""casual""], ""style"": ""minimalist"", ""fit"": ""regular"", ""season"": [""spring"", ""summer"", ""autumn"", ""winter""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""pastel"", ""pattern"": ""textured"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""adult"", ""breathability"": ""high""}","{accessory,adult,autumn,casual,everyday,high,lightweight,mild,minimalist,none,one_size,other,outer,pastel,regular,spring,summer,textured,winter,women}",3'lü Lastik Toka aksesuars casual minimalist mild lightweight regular other everyday casual spring summer autumn winter
2'li Lastik Toka,499.99,aksesuars,https://www.mavi.com/2li-lastik-toka/p/1913896-30733,/arranged_images/0135-1913896-30733.jpg,"{""product_type"": ""accessory"", ""item_subtype"": ""other"", ""gender"": ""women"", ""temp_range"": ""warm"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""vacation""], ""activity"": [""casual""], ""style"": ""trendy"", ""fit"": ""regular"", ""season"": [""spring"", ""summer""], ""material_feel"": ""lightweight"", ""layering"": ""outer"", ""color_family"": ""bright"", ""pattern"": ""striped"", ""closure"": ""none"", ""size_range"": ""one_size"", ""age_group"": ""teen"", ""breathability"": ""high""}","{accessory,bright,casual,everyday,high,lightweight,none,one_size,other,outer,regular,spring,striped,summer,teen,trendy,vacation,warm,women}",2'li Lastik Toka aksesuars casual trendy warm lightweight regular other everyday vacation casual spring summer
